x,y,Date
173.52929,-42.12803,1-01-2010 1:10
173.53028,-42.12918,1-01-2010 3:10
173.53256,-42.13102,1-01-2010 23:10
173.53123,-42.13023,2-01-2010 1:10
173.53093,-42.13026,2-01-2010 3:10
173.53171,-42.13011,2-01-2010 23:10
173.53049,-42.12936,3-01-2010 1:10
173.52816,-42.12805,3-01-2010 3:10
173.53172,-42.13018,3-01-2010 23:10
173.53155,-42.13001,4-01-2010 1:10
173.53141,-42.13025,4-01-2010 3:10
173.53313,-42.13039,4-01-2010 23:10
173.53163,-42.13088,5-01-2010 1:10
173.53151,-42.13028,5-01-2010 3:10
173.52985,-42.1292,5-01-2010 6:12
173.52922,-42.12821,5-01-2010 23:10
173.52923,-42.12803,6-01-2010 1:10
173.53013,-42.13037,6-01-2010 3:10
173.53042,-42.13053,6-01-2010 6:10
173.53168,-42.12961,6-01-2010 23:10
173.53153,-42.13115,7-01-2010 1:10
173.53122,-42.13033,7-01-2010 3:10
173.53107,-42.13033,7-01-2010 6:11
173.53163,-42.13017,7-01-2010 23:10
173.53178,-42.13001,8-01-2010 1:10
173.53122,-42.13032,8-01-2010 3:10
173.53057,-42.12955,8-01-2010 6:10
173.52938,-42.12827,8-01-2010 23:10
173.52947,-42.12873,9-01-2010 1:10
173.53115,-42.13032,9-01-2010 3:10
173.53183,-42.13103,9-01-2010 23:10
173.53163,-42.13046,10-01-2010 1:10
173.53144,-42.13022,10-01-2010 3:10
173.53114,-42.13018,10-01-2010 6:10
173.51899,-42.14934,16-09-2009 0:13
173.51939,-42.14962,16-09-2009 2:14
173.5191,-42.14963,16-09-2009 4:14
173.51908,-42.14956,16-09-2009 7:14
173.52004,-42.14892,21-09-2009 0:14
173.51993,-42.14876,21-09-2009 2:14
173.51994,-42.1486,21-09-2009 4:14
173.51998,-42.14845,21-09-2009 7:14
173.52068,-42.14878,28-09-2009 1:14
173.51997,-42.14798,28-09-2009 3:14
173.51965,-42.14803,28-09-2009 5:14
173.51996,-42.14808,28-09-2009 8:14
173.51921,-42.14995,2-11-2009 1:16
173.51863,-42.14905,2-11-2009 3:16
173.5198,-42.14875,2-11-2009 5:16
173.51984,-42.14876,2-11-2009 8:16
173.52064,-42.14973,4-11-2009 1:16
173.51927,-42.14947,4-11-2009 3:16
173.51939,-42.14817,4-11-2009 5:16
173.51913,-42.14961,5-11-2009 1:16
173.51929,-42.14997,5-11-2009 3:16
173.52081,-42.14834,5-11-2009 5:16
173.5189,-42.14933,6-11-2009 1:16
173.51922,-42.14979,6-11-2009 3:18
173.5194,-42.14887,6-11-2009 5:16
173.51932,-42.14987,7-11-2009 1:16
173.51869,-42.14904,7-11-2009 3:16
173.51984,-42.14791,7-11-2009 5:17
173.51877,-42.14915,8-11-2009 1:16
173.51858,-42.14905,8-11-2009 3:17
173.51968,-42.14865,8-11-2009 5:16
173.52132,-42.14822,9-11-2009 1:16
173.52028,-42.14717,9-11-2009 3:16
173.51995,-42.14824,9-11-2009 5:16
173.51898,-42.14921,11-11-2009 1:16
173.51998,-42.14989,11-11-2009 3:17
173.51963,-42.14743,11-11-2009 5:17
173.52171,-42.14735,11-11-2009 8:17
173.51799,-42.14971,17-11-2009 1:17
173.51866,-42.14917,17-11-2009 3:17
173.51915,-42.14951,17-11-2009 5:17
173.51917,-42.14938,17-11-2009 8:18
173.51908,-42.14997,18-11-2009 1:18
173.51945,-42.15,18-11-2009 3:17
173.51914,-42.14945,18-11-2009 5:19
173.51866,-42.14884,19-11-2009 1:17
173.51903,-42.14881,19-11-2009 3:18
173.51921,-42.14843,19-11-2009 5:18
173.51895,-42.14923,26-11-2009 1:17
173.51923,-42.14889,26-11-2009 3:17
173.51921,-42.14849,26-11-2009 5:19
173.51925,-42.14852,26-11-2009 8:18
173.51831,-42.14901,28-11-2009 1:17
173.51866,-42.14891,28-11-2009 3:17
173.51973,-42.14876,28-11-2009 5:17
173.51988,-42.14871,28-11-2009 8:19
173.55243,-42.13039,10-10-2009 21:53
173.55414,-42.12998,10-10-2009 23:52
173.55517,-42.12992,11-10-2009 1:53
173.55319,-42.12778,11-10-2009 4:53
173.54942,-42.1276,11-10-2009 21:53
173.5502,-42.12719,11-10-2009 23:52
173.55293,-42.13028,12-10-2009 1:53
173.55544,-42.12968,12-10-2009 21:53
173.55507,-42.13038,12-10-2009 23:52
173.55253,-42.13043,13-10-2009 1:53
173.55156,-42.13036,13-10-2009 21:53
173.54532,-42.12691,13-10-2009 23:53
173.54756,-42.12596,14-10-2009 1:53
173.54859,-42.12782,14-10-2009 4:53
173.55176,-42.13046,14-10-2009 21:53
173.55326,-42.13055,14-10-2009 23:53
173.55443,-42.12877,15-10-2009 1:53
173.55353,-42.1274,15-10-2009 21:53
173.55374,-42.13038,15-10-2009 23:53
173.55307,-42.1311,16-10-2009 1:54
173.55236,-42.13062,16-10-2009 21:53
173.55309,-42.1306,16-10-2009 23:54
173.55352,-42.13077,17-10-2009 1:53
173.55092,-42.12745,17-10-2009 4:53
173.55251,-42.13048,17-10-2009 21:53
173.55259,-42.13047,17-10-2009 23:53
173.5531,-42.13054,18-10-2009 1:53
173.55143,-42.13027,18-10-2009 21:53
173.55089,-42.13006,18-10-2009 23:54
173.55261,-42.13,19-10-2009 1:53
173.54816,-42.12644,19-10-2009 4:53
173.55308,-42.13048,19-10-2009 21:53
173.55196,-42.13053,19-10-2009 23:54
173.55085,-42.12987,20-10-2009 1:53
173.55212,-42.12913,20-10-2009 4:53
173.55124,-42.13017,20-10-2009 21:55
173.55097,-42.13033,20-10-2009 23:53
173.55047,-42.12707,21-10-2009 1:53
173.54789,-42.12732,21-10-2009 21:53
173.55489,-42.12998,21-10-2009 23:53
173.55153,-42.13031,22-10-2009 1:54
173.55323,-42.12783,22-10-2009 4:53
173.55153,-42.1302,22-10-2009 21:53
173.5516,-42.13033,22-10-2009 23:54
173.55156,-42.13038,23-10-2009 1:53
173.55263,-42.12946,23-10-2009 4:53
173.55312,-42.13132,23-10-2009 21:54
173.55123,-42.13028,23-10-2009 23:54
173.55143,-42.13028,24-10-2009 1:53
173.55154,-42.12779,24-10-2009 4:53
173.55398,-42.13101,24-10-2009 21:53
173.55306,-42.13062,24-10-2009 23:53
173.54921,-42.12884,25-10-2009 1:53
173.54772,-42.12725,25-10-2009 4:53
173.55135,-42.12928,25-10-2009 21:53
173.55123,-42.13037,25-10-2009 23:53
173.55045,-42.127,26-10-2009 1:53
173.55232,-42.12957,26-10-2009 4:53
173.5516,-42.1304,26-10-2009 21:53
173.55328,-42.13046,26-10-2009 23:53
173.55348,-42.13078,27-10-2009 1:53
173.55302,-42.13064,27-10-2009 4:54
173.55086,-42.13018,27-10-2009 21:53
173.55048,-42.12698,27-10-2009 23:53
173.54941,-42.12745,28-10-2009 1:53
173.55188,-42.12973,28-10-2009 4:53
173.5502,-42.12513,28-10-2009 21:53
173.55674,-42.12608,28-10-2009 23:53
173.55453,-42.13153,29-10-2009 1:54
173.55217,-42.12895,29-10-2009 4:54
173.55136,-42.13025,29-10-2009 21:53
173.5561,-42.12942,29-10-2009 23:53
173.55933,-42.12762,30-10-2009 1:53
173.55189,-42.13054,30-10-2009 4:54
173.55097,-42.13033,30-10-2009 21:54
173.55031,-42.1304,30-10-2009 23:54
173.54654,-42.12639,31-10-2009 1:53
173.55038,-42.127,31-10-2009 4:53
173.55113,-42.12998,31-10-2009 21:53
173.55157,-42.12995,31-10-2009 23:53
173.54803,-42.12644,1-11-2009 1:54
173.55274,-42.12798,1-11-2009 4:53
173.55158,-42.12941,1-11-2009 21:53
173.55136,-42.13019,1-11-2009 23:54
173.55205,-42.12707,2-11-2009 4:53
173.54563,-42.12723,2-11-2009 21:54
173.54807,-42.12629,2-11-2009 23:54
173.55053,-42.12509,3-11-2009 1:54
173.55186,-42.13004,3-11-2009 4:53
173.5529,-42.13022,3-11-2009 23:53
173.55222,-42.12967,4-11-2009 1:54
173.55026,-42.12674,4-11-2009 4:54
173.54784,-42.12698,4-11-2009 21:54
173.55034,-42.12511,4-11-2009 23:54
173.54948,-42.12727,5-11-2009 1:54
173.55038,-42.12703,5-11-2009 4:54
173.54934,-42.1291,5-11-2009 21:54
173.55233,-42.13089,5-11-2009 23:53
173.55326,-42.13063,6-11-2009 1:54
173.55208,-42.12792,6-11-2009 4:54
173.54836,-42.12755,6-11-2009 21:54
173.54715,-42.12448,6-11-2009 23:53
173.54837,-42.1261,7-11-2009 1:55
173.54995,-42.12746,7-11-2009 4:54
173.55092,-42.12645,7-11-2009 21:54
173.54925,-42.12909,7-11-2009 23:55
173.55128,-42.13027,8-11-2009 1:53
173.55179,-42.12786,8-11-2009 4:54
173.55113,-42.12727,8-11-2009 21:54
173.54906,-42.12505,8-11-2009 23:53
173.54442,-42.12483,9-11-2009 1:54
173.55211,-42.12915,9-11-2009 4:54
173.55182,-42.13063,9-11-2009 23:55
173.54945,-42.12736,10-11-2009 1:54
173.54878,-42.12693,10-11-2009 4:53
173.54824,-42.12593,10-11-2009 21:54
173.55012,-42.12848,10-11-2009 23:54
173.55153,-42.13032,11-11-2009 1:54
173.54802,-42.12412,11-11-2009 4:54
173.55426,-42.1293,11-11-2009 21:54
173.5534,-42.1309,11-11-2009 23:54
173.553,-42.13004,12-11-2009 1:53
173.54844,-42.12718,12-11-2009 4:54
173.54865,-42.12742,12-11-2009 21:54
173.55329,-42.13163,12-11-2009 23:54
173.55324,-42.13058,13-11-2009 1:54
173.55333,-42.12768,13-11-2009 4:55
173.5514,-42.12756,13-11-2009 21:54
173.55314,-42.1312,13-11-2009 23:54
173.55315,-42.13068,14-11-2009 1:54
173.55096,-42.12883,14-11-2009 4:53
173.55035,-42.12771,14-11-2009 21:54
173.54993,-42.12498,14-11-2009 23:54
173.54775,-42.12678,15-11-2009 1:54
173.55388,-42.12821,15-11-2009 4:53
173.55235,-42.13076,15-11-2009 21:54
173.55535,-42.13029,15-11-2009 23:54
173.55524,-42.13,16-11-2009 1:54
173.55185,-42.12831,16-11-2009 4:54
173.54739,-42.12679,16-11-2009 21:54
173.55016,-42.12478,16-11-2009 23:53
173.55161,-42.12871,17-11-2009 4:56
173.55336,-42.12567,17-11-2009 21:54
173.55213,-42.12423,17-11-2009 23:54
173.55176,-42.13036,18-11-2009 1:54
173.55206,-42.129,18-11-2009 4:54
173.55079,-42.12694,18-11-2009 21:54
173.55084,-42.12493,18-11-2009 23:54
173.54997,-42.12748,19-11-2009 1:54
173.55275,-42.12926,19-11-2009 4:54
173.55308,-42.13059,19-11-2009 21:54
173.54899,-42.13198,19-11-2009 23:54
173.55036,-42.12703,20-11-2009 1:54
173.55298,-42.12648,20-11-2009 4:54
173.55254,-42.12708,20-11-2009 21:54
173.55102,-42.12419,20-11-2009 23:54
173.54781,-42.12688,21-11-2009 1:54
173.55377,-42.13208,21-11-2009 4:54
173.5526,-42.13044,21-11-2009 21:54
173.55452,-42.12893,21-11-2009 23:54
173.55311,-42.12727,22-11-2009 1:54
173.55148,-42.12953,22-11-2009 4:54
173.55201,-42.12913,22-11-2009 21:54
173.55053,-42.12765,22-11-2009 23:54
173.55041,-42.12568,23-11-2009 1:54
173.5524,-42.12768,23-11-2009 4:54
173.55225,-42.12648,23-11-2009 21:54
173.55197,-42.12399,23-11-2009 23:54
173.55034,-42.12698,24-11-2009 1:54
173.55259,-42.12876,24-11-2009 4:54
173.55133,-42.12818,24-11-2009 21:54
173.54838,-42.12639,24-11-2009 23:54
173.54772,-42.12667,25-11-2009 1:54
173.55258,-42.12654,25-11-2009 4:54
173.55428,-42.1289,25-11-2009 21:54
173.55333,-42.13109,25-11-2009 23:54
173.54966,-42.12858,26-11-2009 1:56
173.54955,-42.12647,26-11-2009 4:55
173.54859,-42.12467,26-11-2009 21:54
173.54934,-42.12673,26-11-2009 23:54
173.54953,-42.12931,27-11-2009 1:54
173.54874,-42.12747,27-11-2009 4:54
173.54775,-42.12682,27-11-2009 21:54
173.55358,-42.12641,27-11-2009 23:54
173.55183,-42.12708,28-11-2009 1:54
173.55383,-42.12933,28-11-2009 4:54
173.55108,-42.12957,28-11-2009 21:54
173.55245,-42.13004,28-11-2009 23:55
173.55187,-42.13051,29-11-2009 1:54
173.55195,-42.12767,29-11-2009 4:57
173.55371,-42.12857,29-11-2009 21:54
173.55589,-42.12986,29-11-2009 23:54
173.55152,-42.13025,30-11-2009 1:56
173.55288,-42.12928,30-11-2009 4:54
173.55145,-42.13045,30-11-2009 21:55
173.55315,-42.13165,30-11-2009 23:54
173.55318,-42.12772,1-12-2009 4:55
173.55162,-42.12792,1-12-2009 21:54
173.55067,-42.12551,1-12-2009 23:54
173.55008,-42.12728,2-12-2009 1:54
173.55221,-42.12963,2-12-2009 21:54
173.5535,-42.13092,2-12-2009 23:54
173.55243,-42.12889,3-12-2009 4:55
173.55177,-42.12938,3-12-2009 21:54
173.55004,-42.13043,3-12-2009 23:54
173.55193,-42.13021,4-12-2009 1:54
173.5532,-42.12805,4-12-2009 4:56
173.55333,-42.12769,4-12-2009 21:54
173.55315,-42.13044,4-12-2009 23:54
173.55413,-42.12941,5-12-2009 1:54
173.55268,-42.12755,5-12-2009 4:54
173.55123,-42.12908,5-12-2009 21:55
173.55251,-42.13035,5-12-2009 23:54
173.55278,-42.13026,6-12-2009 1:55
173.55283,-42.12918,6-12-2009 4:57
173.55156,-42.12833,6-12-2009 21:55
173.54975,-42.12538,6-12-2009 23:55
173.54896,-42.12892,7-12-2009 1:54
173.55276,-42.12852,7-12-2009 4:55
173.5542,-42.1293,7-12-2009 21:55
173.55326,-42.1305,7-12-2009 23:54
173.55302,-42.13068,8-12-2009 1:55
173.55265,-42.12943,8-12-2009 4:55
173.55161,-42.13015,8-12-2009 21:55
173.54894,-42.12893,8-12-2009 23:55
173.54998,-42.12556,9-12-2009 1:55
173.55012,-42.12694,9-12-2009 4:54
173.54988,-42.12693,9-12-2009 21:55
173.55263,-42.12885,9-12-2009 23:54
173.55324,-42.13066,10-12-2009 1:55
173.55278,-42.12926,10-12-2009 4:55
173.55259,-42.12923,10-12-2009 21:55
173.55187,-42.1305,10-12-2009 23:54
173.55246,-42.13045,11-12-2009 1:55
173.54955,-42.12754,11-12-2009 4:54
173.55057,-42.12606,11-12-2009 21:55
173.55225,-42.13046,11-12-2009 23:55
173.55256,-42.13058,12-12-2009 1:55
173.55264,-42.12994,12-12-2009 4:55
173.55263,-42.12942,12-12-2009 21:55
173.55408,-42.12917,12-12-2009 23:55
173.55342,-42.13071,13-12-2009 1:55
173.55382,-42.12785,13-12-2009 4:55
173.55237,-42.12763,13-12-2009 21:55
173.55298,-42.13069,13-12-2009 23:55
173.55274,-42.13043,14-12-2009 1:55
173.5533,-42.12816,14-12-2009 4:55
173.55293,-42.12796,14-12-2009 21:56
173.55235,-42.13048,14-12-2009 23:55
173.55161,-42.13018,15-12-2009 1:55
173.54934,-42.12734,15-12-2009 4:55
173.55046,-42.12679,15-12-2009 21:55
173.55297,-42.12818,15-12-2009 23:56
173.5525,-42.13049,16-12-2009 1:55
173.55254,-42.12977,16-12-2009 4:57
173.55365,-42.13106,16-12-2009 23:55
173.55325,-42.13067,17-12-2009 1:55
173.54822,-42.12688,17-12-2009 4:55
173.54943,-42.12639,17-12-2009 21:55
173.55023,-42.12562,17-12-2009 23:54
173.55252,-42.12658,18-12-2009 1:55
173.55256,-42.12941,18-12-2009 4:55
173.55225,-42.12987,18-12-2009 21:55
173.55372,-42.13072,18-12-2009 23:54
173.55314,-42.13065,19-12-2009 1:55
173.55299,-42.12771,19-12-2009 4:55
173.5527,-42.12653,19-12-2009 21:55
173.54896,-42.1289,19-12-2009 23:55
173.5532,-42.13081,20-12-2009 1:55
173.55252,-42.12983,20-12-2009 4:55
173.5531,-42.13055,20-12-2009 21:55
173.55346,-42.13064,20-12-2009 23:55
173.55329,-42.13043,21-12-2009 1:55
173.55282,-42.12932,21-12-2009 4:55
173.55273,-42.12914,21-12-2009 21:55
173.55355,-42.13089,22-12-2009 1:55
173.55028,-42.1271,22-12-2009 4:55
173.55033,-42.12759,22-12-2009 21:55
173.55172,-42.12567,22-12-2009 23:55
173.55133,-42.13048,23-12-2009 1:55
173.55181,-42.12861,23-12-2009 4:55
173.55152,-42.12802,23-12-2009 21:55
173.55351,-42.12742,23-12-2009 23:55
173.5533,-42.13039,24-12-2009 1:55
173.55314,-42.13039,24-12-2009 4:56
173.55321,-42.13075,24-12-2009 21:55
173.55333,-42.13083,24-12-2009 23:55
173.54873,-42.13004,25-12-2009 1:55
173.54954,-42.12668,25-12-2009 4:55
173.55042,-42.12676,25-12-2009 21:55
173.55214,-42.1253,25-12-2009 23:55
173.55313,-42.1281,26-12-2009 1:55
173.55274,-42.12958,26-12-2009 4:55
173.55206,-42.12916,26-12-2009 21:55
173.55143,-42.12833,26-12-2009 23:55
173.55158,-42.12658,27-12-2009 1:55
173.55106,-42.12696,27-12-2009 4:55
173.55062,-42.12793,27-12-2009 21:55
173.55298,-42.12962,27-12-2009 23:55
173.55282,-42.13048,28-12-2009 1:55
173.55239,-42.13013,28-12-2009 4:55
173.55282,-42.12937,28-12-2009 21:55
173.55554,-42.12964,28-12-2009 23:55
173.55295,-42.13064,29-12-2009 1:55
173.55299,-42.13032,29-12-2009 4:56
173.55315,-42.13038,29-12-2009 21:55
173.55215,-42.12945,29-12-2009 23:55
173.54906,-42.1293,30-12-2009 1:55
173.54752,-42.12675,30-12-2009 4:56
173.54833,-42.1269,30-12-2009 21:57
173.55096,-42.12888,30-12-2009 23:55
173.55256,-42.13053,31-12-2009 1:55
173.55288,-42.12788,31-12-2009 4:55
173.55379,-42.12786,31-12-2009 21:55
173.55343,-42.13071,31-12-2009 23:55
173.55316,-42.13059,1-01-2010 1:55
173.55357,-42.12779,1-01-2010 4:55
173.55273,-42.12828,1-01-2010 21:55
173.55156,-42.12807,1-01-2010 23:55
173.55044,-42.12699,2-01-2010 1:55
173.55023,-42.12738,2-01-2010 4:56
173.5503,-42.12758,2-01-2010 21:55
173.55163,-42.13037,2-01-2010 23:55
173.55333,-42.13058,3-01-2010 1:55
173.55282,-42.12938,3-01-2010 4:55
173.55248,-42.12988,3-01-2010 21:56
173.55259,-42.13042,3-01-2010 23:55
173.55323,-42.1306,4-01-2010 1:55
173.5535,-42.12798,4-01-2010 4:56
173.55382,-42.12846,4-01-2010 21:55
173.55367,-42.13059,4-01-2010 23:56
173.55133,-42.13063,5-01-2010 1:55
173.55301,-42.12742,5-01-2010 4:56
173.55341,-42.1271,5-01-2010 21:56
173.55099,-42.12664,5-01-2010 23:55
173.54867,-42.12653,6-01-2010 1:56
173.5488,-42.12698,6-01-2010 4:56
173.54948,-42.12725,6-01-2010 21:56
173.54817,-42.12837,6-01-2010 23:55
173.55274,-42.13035,7-01-2010 1:56
173.55248,-42.12978,7-01-2010 4:56
173.55251,-42.13051,7-01-2010 21:56
173.5525,-42.13054,7-01-2010 23:56
173.55538,-42.12959,8-01-2010 1:55
173.55288,-42.12797,8-01-2010 4:56
173.55278,-42.12805,8-01-2010 21:56
173.55368,-42.13041,8-01-2010 23:57
173.55373,-42.13012,9-01-2010 1:56
173.55279,-42.12978,9-01-2010 4:56
173.55272,-42.12949,9-01-2010 21:56
173.55342,-42.13068,9-01-2010 23:56
173.55262,-42.13053,10-01-2010 1:55
173.55065,-42.12707,10-01-2010 4:56
173.55143,-42.12815,10-01-2010 21:56
173.55221,-42.13038,10-01-2010 23:55
173.55201,-42.13069,11-01-2010 1:56
173.55206,-42.13023,11-01-2010 4:56
173.55171,-42.13072,11-01-2010 21:56
173.55163,-42.13052,11-01-2010 23:56
173.55326,-42.13041,12-01-2010 1:56
173.55308,-42.13054,12-01-2010 21:58
173.5515,-42.12778,12-01-2010 23:56
173.55127,-42.13035,13-01-2010 1:56
173.55238,-42.12947,13-01-2010 4:57
173.55406,-42.12841,13-01-2010 21:56
173.55008,-42.12948,14-01-2010 1:56
173.55224,-42.13015,14-01-2010 4:56
173.55351,-42.12765,14-01-2010 21:56
173.55372,-42.12998,14-01-2010 23:55
173.55382,-42.13053,15-01-2010 1:56
173.55158,-42.1303,15-01-2010 4:56
173.5516,-42.13057,15-01-2010 21:56
173.55194,-42.13066,15-01-2010 23:56
173.55193,-42.13067,16-01-2010 1:56
173.55223,-42.12907,16-01-2010 4:56
173.55272,-42.13052,16-01-2010 21:57
173.55252,-42.1305,16-01-2010 23:56
173.55302,-42.1308,17-01-2010 1:56
173.55319,-42.1278,17-01-2010 4:56
173.55149,-42.1279,17-01-2010 21:56
173.55452,-42.12908,17-01-2010 23:55
173.55308,-42.13059,18-01-2010 1:56
173.55259,-42.13059,18-01-2010 4:56
173.55236,-42.13002,18-01-2010 21:56
173.55235,-42.13071,18-01-2010 23:55
173.55295,-42.13033,19-01-2010 1:56
173.55291,-42.12738,19-01-2010 4:56
173.5537,-42.12764,19-01-2010 21:56
173.55424,-42.13005,19-01-2010 23:56
173.55283,-42.13039,20-01-2010 1:56
173.55271,-42.1295,20-01-2010 4:56
173.55279,-42.12964,20-01-2010 21:56
173.55345,-42.13006,20-01-2010 23:56
173.55253,-42.12503,21-01-2010 1:56
173.55024,-42.12738,21-01-2010 4:56
173.54977,-42.12762,21-01-2010 21:57
173.55254,-42.13049,21-01-2010 23:56
173.55343,-42.12984,22-01-2010 1:56
173.54912,-42.12672,22-01-2010 4:56
173.54858,-42.12706,22-01-2010 21:56
173.55137,-42.13041,22-01-2010 23:56
173.55141,-42.13009,23-01-2010 1:56
173.55258,-42.12823,23-01-2010 4:56
173.55337,-42.12765,23-01-2010 21:56
173.55299,-42.13051,23-01-2010 23:58
173.55253,-42.1305,24-01-2010 1:57
173.55284,-42.12773,24-01-2010 4:56
173.55387,-42.12767,24-01-2010 21:56
173.55325,-42.13048,24-01-2010 23:56
173.55275,-42.13085,25-01-2010 1:56
173.553,-42.129,25-01-2010 4:56
173.5521,-42.12943,25-01-2010 21:56
173.55181,-42.13027,25-01-2010 23:56
173.54812,-42.12893,26-01-2010 1:56
173.54999,-42.12564,26-01-2010 4:57
173.55053,-42.12663,26-01-2010 21:56
173.55445,-42.12698,26-01-2010 23:56
173.55364,-42.13064,27-01-2010 1:56
173.55218,-42.13011,27-01-2010 4:56
173.55272,-42.13043,27-01-2010 21:56
173.55247,-42.12906,27-01-2010 23:56
173.54855,-42.12467,28-01-2010 1:56
173.54967,-42.12708,28-01-2010 4:56
173.54873,-42.12728,28-01-2010 21:56
173.55096,-42.12613,28-01-2010 23:56
173.55253,-42.13053,29-01-2010 1:57
173.55348,-42.12887,29-01-2010 4:56
173.55248,-42.12768,29-01-2010 21:56
173.5545,-42.12958,29-01-2010 23:56
173.55315,-42.13061,30-01-2010 1:56
173.54909,-42.12803,30-01-2010 4:56
173.55033,-42.12768,30-01-2010 21:56
173.55246,-42.13025,30-01-2010 23:57
173.55258,-42.1305,31-01-2010 1:56
173.55392,-42.12951,31-01-2010 4:56
173.55273,-42.12984,31-01-2010 21:56
173.55149,-42.1302,31-01-2010 23:56
173.54827,-42.13042,1-02-2010 1:56
173.55003,-42.12706,1-02-2010 4:56
173.55188,-42.12666,1-02-2010 21:56
173.55519,-42.12993,1-02-2010 23:56
173.55188,-42.13103,2-02-2010 1:56
173.55234,-42.1292,2-02-2010 4:56
173.55354,-42.12794,2-02-2010 21:57
173.55329,-42.12973,2-02-2010 23:56
173.5519,-42.13053,3-02-2010 1:57
173.55142,-42.12999,3-02-2010 4:56
173.55264,-42.12761,3-02-2010 21:56
173.55645,-42.12926,3-02-2010 23:58
173.55184,-42.13098,4-02-2010 1:57
173.55156,-42.13028,4-02-2010 4:56
173.55238,-42.13052,4-02-2010 21:56
173.55164,-42.13039,4-02-2010 23:56
173.55033,-42.12943,5-02-2010 1:56
173.54888,-42.12707,5-02-2010 4:56
173.54837,-42.12662,5-02-2010 21:57
173.55088,-42.13013,5-02-2010 23:56
173.55141,-42.13028,6-02-2010 1:57
173.55265,-42.12993,6-02-2010 4:57
173.55248,-42.12918,6-02-2010 21:57
173.55333,-42.13058,6-02-2010 23:56
173.55278,-42.13039,7-02-2010 1:57
173.55143,-42.12842,7-02-2010 4:57
173.55039,-42.12743,7-02-2010 21:57
173.55093,-42.13053,7-02-2010 23:58
173.55138,-42.13018,8-02-2010 1:57
173.55103,-42.12948,8-02-2010 4:57
173.55438,-42.12878,8-02-2010 21:57
173.55243,-42.13033,8-02-2010 23:56
173.55318,-42.13042,9-02-2010 1:57
173.55229,-42.13044,9-02-2010 4:57
173.55228,-42.13053,9-02-2010 21:57
173.55028,-42.12943,9-02-2010 23:56
173.5491,-42.13033,10-02-2010 1:57
173.55273,-42.13033,10-02-2010 4:57
173.55173,-42.13037,10-02-2010 21:57
173.55192,-42.13031,10-02-2010 23:56
173.55285,-42.12824,11-02-2010 4:57
173.55453,-42.12891,11-02-2010 21:57
173.55185,-42.13055,11-02-2010 23:57
173.55205,-42.13038,12-02-2010 1:56
173.54844,-42.12783,12-02-2010 4:57
173.54775,-42.12718,12-02-2010 21:57
173.54854,-42.12717,12-02-2010 23:57
173.55163,-42.13001,13-02-2010 1:57
173.55237,-42.13042,13-02-2010 4:57
173.55196,-42.12962,13-02-2010 21:57
173.55318,-42.13047,13-02-2010 23:57
173.55312,-42.13033,14-02-2010 1:56
173.55258,-42.12993,14-02-2010 4:57
173.55213,-42.12919,14-02-2010 21:57
173.55258,-42.13032,14-02-2010 23:56
173.55304,-42.13008,15-02-2010 1:58
173.54933,-42.1287,15-02-2010 4:57
173.55102,-42.12869,15-02-2010 21:57
173.55178,-42.13001,15-02-2010 23:57
173.55081,-42.12977,16-02-2010 1:57
173.55205,-42.12827,16-02-2010 4:57
173.55384,-42.12771,16-02-2010 21:57
173.55194,-42.13144,16-02-2010 23:56
173.5517,-42.13056,17-02-2010 1:57
173.55011,-42.1294,17-02-2010 4:57
173.54746,-42.12693,17-02-2010 21:57
173.5486,-42.12858,17-02-2010 23:56
173.55272,-42.13023,18-02-2010 1:57
173.55259,-42.13049,18-02-2010 4:57
173.55174,-42.13039,18-02-2010 21:58
173.55167,-42.13033,18-02-2010 23:57
173.55263,-42.1305,19-02-2010 1:57
173.55338,-42.12911,19-02-2010 4:56
173.55227,-42.12912,19-02-2010 21:57
173.55239,-42.13057,19-02-2010 23:57
173.55183,-42.13061,20-02-2010 1:57
173.55224,-42.12912,20-02-2010 4:57
173.55096,-42.12798,20-02-2010 21:57
173.55319,-42.13065,20-02-2010 23:57
173.55236,-42.13048,21-02-2010 1:57
173.55413,-42.12583,21-02-2010 4:57
173.54975,-42.12649,21-02-2010 21:57
173.55105,-42.12937,21-02-2010 23:57
173.55133,-42.13133,22-02-2010 1:57
173.55173,-42.12922,22-02-2010 4:58
173.55163,-42.12955,22-02-2010 21:59
173.55171,-42.13027,22-02-2010 23:57
173.55158,-42.13014,23-02-2010 1:57
173.54762,-42.12791,23-02-2010 4:57
173.54966,-42.12722,23-02-2010 21:57
173.54958,-42.12864,23-02-2010 23:57
173.55146,-42.13072,24-02-2010 1:57
173.55265,-42.12984,24-02-2010 4:58
173.55253,-42.13053,24-02-2010 21:57
173.55229,-42.13051,24-02-2010 23:57
173.55213,-42.13055,25-02-2010 1:57
